"","year","borough","desc","count"
"3404","2019","BRONX","NYS LAWS-UNCLASSIFIED FELONY",74
"3405","2019","BRONX","NYS LAWS-UNCLASSIFIED VIOLATION",1
"3406","2019","BRONX","OFF. AGNST PUB ORD SENSBLTY &",3229
"3407","2019","BRONX","OFFENSES AGAINST MARRIAGE UNCL",1
"3408","2019","BRONX","OFFENSES AGAINST PUBLIC ADMINI",1812
"3409","2019","BRONX","OFFENSES AGAINST PUBLIC SAFETY",14
"3410","2019","BRONX","OFFENSES AGAINST THE PERSON",225
"3411","2019","BRONX","OFFENSES INVOLVING FRAUD",256
"3412","2019","BRONX","OFFENSES RELATED TO CHILDREN",3
"3413","2019","BRONX","OTHER OFFENSES RELATED TO THEF",170
"3414","2019","BRONX","OTHER STATE LAWS (NON PENAL LA",73
"3415","2019","BRONX","PETIT LARCENY",11339
"3416","2019","BRONX","PETIT LARCENY OF MOTOR VEHICLE",5
"3417","2019","BRONX","POSSESSION OF STOLEN PROPERTY",237
"3418","2019","BRONX","PROSTITUTION & RELATED OFFENSES",15
"3419","2019","BRONX","RAPE",229
"3420","2019","BRONX","ROBBERY",2549
"3421","2019","BRONX","SEX CRIMES",889
"3422","2019","BRONX","THEFT-FRAUD",217
"3423","2019","BRONX","THEFT OF SERVICES",29
"3424","2019","BRONX","UNAUTHORIZED USE OF A VEHICLE",153
"3425","2019","BRONX","VEHICLE AND TRAFFIC LAWS",1250
"3426","2019","BROOKLYN","ADMINISTRATIVE CODE",204
"3427","2019","BROOKLYN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",19
"3428","2019","BROOKLYN","ALCOHOLIC BEVERAGE CONTROL LAW",67
"3429","2019","BROOKLYN","ANTICIPATORY OFFENSES",1
"3430","2019","BROOKLYN","ARSON",132
"3431","2019","BROOKLYN","ASSAULT 3 & RELATED OFFENSES",11014
"3432","2019","BROOKLYN","BURGLAR'S TOOLS",75
"3433","2019","BROOKLYN","BURGLARY",2485
"3434","2019","BROOKLYN","CHILD ABANDONMENT/NON SUPPORT",2
"3435","2019","BROOKLYN","CRIMINAL MISCHIEF & RELATED OF",10279
"3436","2019","BROOKLYN","CRIMINAL TRESPASS",672
"3437","2019","BROOKLYN","DANGEROUS DRUGS",2436
"3438","2019","BROOKLYN","DANGEROUS WEAPONS",1830
"3439","2019","BROOKLYN","DISORDERLY CONDUCT",10
"3440","2019","BROOKLYN","ENDAN WELFARE INCOMP",1
"3441","2019","BROOKLYN","ESCAPE 3",3
"3442","2019","BROOKLYN","FELONY ASSAULT",4557
"3443","2019","BROOKLYN","FORGERY",1447
"3444","2019","BROOKLYN","FRAUDS",338
"3445","2019","BROOKLYN","FRAUDULENT ACCOSTING",2
"3446","2019","BROOKLYN","GAMBLING",131
"3447","2019","BROOKLYN","GRAND LARCENY",7905
"3448","2019","BROOKLYN","GRAND LARCENY OF MOTOR VEHICLE",1295
"3449","2019","BROOKLYN","HARRASSMENT 2",15207
"3450","2019","BROOKLYN","HOMICIDE-NEGLIGENT-VEHICLE",1
"3451","2019","BROOKLYN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"3452","2019","BROOKLYN","INTOXICATED & IMPAIRED DRIVING",1075
"3453","2019","BROOKLYN","INTOXICATED/IMPAIRED DRIVING",1
"3454","2019","BROOKLYN","JOSTLING",2
"3455","2019","BROOKLYN","KIDNAPPING",4
"3456","2019","BROOKLYN","KIDNAPPING & RELATED OFFENSES",27
"3457","2019","BROOKLYN","KIDNAPPING AND RELATED OFFENSES",1
"3458","2019","BROOKLYN","LOITERING/GAMBLING (CARDS, DIC",1
"3459","2019","BROOKLYN","MISCELLANEOUS PENAL LAW",4061
"3460","2019","BROOKLYN","NYS LAWS-UNCLASSIFIED FELONY",117
"3461","2019","BROOKLYN","NYS LAWS-UNCLASSIFIED VIOLATION",5
"3462","2019","BROOKLYN","OFF. AGNST PUB ORD SENSBLTY &",4491
"3463","2019","BROOKLYN","OFFENSES AGAINST PUBLIC ADMINI",1290
"3464","2019","BROOKLYN","OFFENSES AGAINST PUBLIC SAFETY",11
"3465","2019","BROOKLYN","OFFENSES AGAINST THE PERSON",280
"3466","2019","BROOKLYN","OFFENSES INVOLVING FRAUD",174
"3467","2019","BROOKLYN","OFFENSES RELATED TO CHILDREN",24
"3468","2019","BROOKLYN","OTHER OFFENSES RELATED TO THEF",268
"3469","2019","BROOKLYN","OTHER STATE LAWS",2
"3470","2019","BROOKLYN","OTHER STATE LAWS (NON PENAL LA",70
"3471","2019","BROOKLYN","OTHER STATE LAWS (NON PENAL LAW)",1
"3472","2019","BROOKLYN","PETIT LARCENY",17557
"3473","2019","BROOKLYN","PETIT LARCENY OF MOTOR VEHICLE",33
"3474","2019","BROOKLYN","POSSESSION OF STOLEN PROPERTY",363
"3475","2019","BROOKLYN","PROSTITUTION & RELATED OFFENSES",22
"3476","2019","BROOKLYN","RAPE",331
"3477","2019","BROOKLYN","ROBBERY",2904
"3478","2019","BROOKLYN","SEX CRIMES",1307
"3479","2019","BROOKLYN","THEFT-FRAUD",650
"3480","2019","BROOKLYN","THEFT OF SERVICES",28
"3481","2019","BROOKLYN","UNAUTHORIZED USE OF A VEHICLE",396
"3482","2019","BROOKLYN","VEHICLE AND TRAFFIC LAWS",1504
"3483","2019","MANHATTAN","",3
"3484","2019","MANHATTAN","ADMINISTRATIVE CODE",95
"3485","2019","MANHATTAN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",16
"3486","2019","MANHATTAN","ALCOHOLIC BEVERAGE CONTROL LAW",6
"3487","2019","MANHATTAN","ANTICIPATORY OFFENSES",1
"3488","2019","MANHATTAN","ARSON",84
"3489","2019","MANHATTAN","ASSAULT 3 & RELATED OFFENSES",8425
"3490","2019","MANHATTAN","BURGLAR'S TOOLS",92
"3491","2019","MANHATTAN","BURGLARY",1796
"3492","2019","MANHATTAN","CHILD ABANDONMENT/NON SUPPORT",1
"3493","2019","MANHATTAN","CRIMINAL MISCHIEF & RELATED OF",6846
"3494","2019","MANHATTAN","CRIMINAL TRESPASS",609
"3495","2019","MANHATTAN","DANGEROUS DRUGS",2935
"3496","2019","MANHATTAN","DANGEROUS WEAPONS",885
"3497","2019","MANHATTAN","DISORDERLY CONDUCT",9
"3498","2019","MANHATTAN","ENDAN WELFARE INCOMP",4
"3499","2019","MANHATTAN","ESCAPE 3",2
"3500","2019","MANHATTAN","FELONY ASSAULT",2969
"3501","2019","MANHATTAN","FORGERY",897
"3502","2019","MANHATTAN","FRAUDS",482
"3503","2019","MANHATTAN","FRAUDULENT ACCOSTING",87
"3504","2019","MANHATTAN","GAMBLING",65
"3505","2019","MANHATTAN","GRAND LARCENY",11267
"3506","2019","MANHATTAN","GRAND LARCENY OF MOTOR VEHICLE",498
"3507","2019","MANHATTAN","HARRASSMENT 2",10945
"3508","2019","MANHATTAN","HOMICIDE-NEGLIGENT-VEHICLE",1
"3509","2019","MANHATTAN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"3510","2019","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",537
"3511","2019","MANHATTAN","JOSTLING",16
"3512","2019","MANHATTAN","KIDNAPPING & RELATED OFFENSES",16
"3513","2019","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",6
"3514","2019","MANHATTAN","MISCELLANEOUS PENAL LAW",1597
"3515","2019","MANHATTAN","NYS LAWS-UNCLASSIFIED FELONY",154
"3516","2019","MANHATTAN","NYS LAWS-UNCLASSIFIED VIOLATION",4
"3517","2019","MANHATTAN","OFF. AGNST PUB ORD SENSBLTY &",3325
"3518","2019","MANHATTAN","OFFENSES AGAINST PUBLIC ADMINI",1479
"3519","2019","MANHATTAN","OFFENSES AGAINST PUBLIC SAFETY",8
"3520","2019","MANHATTAN","OFFENSES AGAINST THE PERSON",293
"3521","2019","MANHATTAN","OFFENSES INVOLVING FRAUD",257
"3522","2019","MANHATTAN","OFFENSES RELATED TO CHILDREN",2
"3523","2019","MANHATTAN","OTHER OFFENSES RELATED TO THEF",304
"3524","2019","MANHATTAN","OTHER STATE LAWS",5
"3525","2019","MANHATTAN","OTHER STATE LAWS (NON PENAL LA",15
"3526","2019","MANHATTAN","PETIT LARCENY",21569
"3527","2019","MANHATTAN","PETIT LARCENY OF MOTOR VEHICLE",9
"3528","2019","MANHATTAN","POSSESSION OF STOLEN PROPERTY",263
"3529","2019","MANHATTAN","PROSTITUTION & RELATED OFFENSES",3
"3530","2019","MANHATTAN","RAPE",190
"3531","2019","MANHATTAN","ROBBERY",2183
"3532","2019","MANHATTAN","SEX CRIMES",1348
"3533","2019","MANHATTAN","THEFT-FRAUD",832
"3534","2019","MANHATTAN","THEFT OF SERVICES",170
"3535","2019","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",110
"3536","2019","MANHATTAN","UNLAWFUL POSS. WEAP. ON SCHOOL",1
"3537","2019","MANHATTAN","VEHICLE AND TRAFFIC LAWS",883
"3538","2019","QUEENS","",1
"3539","2019","QUEENS","ADMINISTRATIVE CODE",170
"3540","2019","QUEENS","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",20
"3541","2019","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",9
"3542","2019","QUEENS","ANTICIPATORY OFFENSES",2
"3543","2019","QUEENS","ARSON",90
"3544","2019","QUEENS","ASSAULT 3 & RELATED OFFENSES",8370
"3545","2019","QUEENS","BURGLAR'S TOOLS",50
"3546","2019","QUEENS","BURGLARY",1708
"3547","2019","QUEENS","CRIMINAL MISCHIEF & RELATED OF",7513
"3548","2019","QUEENS","CRIMINAL TRESPASS",597
"3549","2019","QUEENS","DANGEROUS DRUGS",932
"3550","2019","QUEENS","DANGEROUS WEAPONS",879
"3551","2019","QUEENS","DISORDERLY CONDUCT",5
"3552","2019","QUEENS","ENDAN WELFARE INCOMP",3
"3553","2019","QUEENS","FELONY ASSAULT",3034
"3554","2019","QUEENS","FELONY SEX CRIMES",1
"3555","2019","QUEENS","FORGERY",636
"3556","2019","QUEENS","FRAUDS",291
"3557","2019","QUEENS","FRAUDULENT ACCOSTING",16
"3558","2019","QUEENS","GAMBLING",6
"3559","2019","QUEENS","GRAND LARCENY",5357
"3560","2019","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",1102
"3561","2019","QUEENS","HARRASSMENT 2",11343
"3562","2019","QUEENS","INTOXICATED & IMPAIRED DRIVING",741
"3563","2019","QUEENS","JOSTLING",3
"3564","2019","QUEENS","KIDNAPPING",1
"3565","2019","QUEENS","KIDNAPPING & RELATED OFFENSES",19
"3566","2019","QUEENS","MISCELLANEOUS PENAL LAW",2721
"3567","2019","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",53
"3568","2019","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",2695
"3569","2019","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",868
"3570","2019","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",9
"3571","2019","QUEENS","OFFENSES AGAINST THE PERSON",172
"3572","2019","QUEENS","OFFENSES INVOLVING FRAUD",85
"3573","2019","QUEENS","OFFENSES RELATED TO CHILDREN",18
"3574","2019","QUEENS","OTHER OFFENSES RELATED TO THEF",207
"3575","2019","QUEENS","OTHER STATE LAWS",1
"3576","2019","QUEENS","OTHER STATE LAWS (NON PENAL LA",20
"3577","2019","QUEENS","OTHER TRAFFIC INFRACTION",1
"3578","2019","QUEENS","PETIT LARCENY",11970
"3579","2019","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",19
"3580","2019","QUEENS","POSSESSION OF STOLEN PROPERTY",214
"3581","2019","QUEENS","PROSTITUTION & RELATED OFFENSES",7
"3582","2019","QUEENS","RAPE",234
"3583","2019","QUEENS","ROBBERY",1741
"3584","2019","QUEENS","SEX CRIMES",1054
"3585","2019","QUEENS","THEFT-FRAUD",528
"3586","2019","QUEENS","THEFT OF SERVICES",16
"3587","2019","QUEENS","UNAUTHORIZED USE OF A VEHICLE",405
"3588","2019","QUEENS","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"3589","2019","QUEENS","VEHICLE AND TRAFFIC LAWS",1207
"3590","2019","STATEN ISLAND","ADMINISTRATIVE CODE",25
"3591","2019","STATEN ISLAND","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",13
"3592","2019","STATEN ISLAND","ARSON",22
"3593","2019","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",1490
"3594","2019","STATEN ISLAND","BURGLAR'S TOOLS",6
"3595","2019","STATEN ISLAND","BURGLARY",204
"3596","2019","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",1798
"3597","2019","STATEN ISLAND","CRIMINAL TRESPASS",116
"3598","2019","STATEN ISLAND","DANGEROUS DRUGS",385
"3599","2019","STATEN ISLAND","DANGEROUS WEAPONS",190
"3600","2019","STATEN ISLAND","DISORDERLY CONDUCT",1
"3601","2019","STATEN ISLAND","ENDAN WELFARE INCOMP",2
"3602","2019","STATEN ISLAND","ESCAPE 3",1
"3603","2019","STATEN ISLAND","FELONY ASSAULT",463
"3604","2019","STATEN ISLAND","FORGERY",78
"3605","2019","STATEN ISLAND","FRAUDS",114
"3606","2019","STATEN ISLAND","FRAUDULENT ACCOSTING",1
"3607","2019","STATEN ISLAND","GRAND LARCENY",697
"3608","2019","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",124
"3609","2019","STATEN ISLAND","HARRASSMENT 2",3070
"3610","2019","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",519
"3611","2019","STATEN ISLAND","KIDNAPPING",1
"3612","2019","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",1
"3613","2019","STATEN ISLAND","MISCELLANEOUS PENAL LAW",669
"3614","2019","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",51
"3615","2019","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",784
"3616","2019","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",338
"3617","2019","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",3
"3618","2019","STATEN ISLAND","OFFENSES AGAINST THE PERSON",31
"3619","2019","STATEN ISLAND","OFFENSES INVOLVING FRAUD",13
"3620","2019","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",29
"3621","2019","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",16
"3622","2019","STATEN ISLAND","PETIT LARCENY",1977
"3623","2019","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",2
"3624","2019","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",38
"3625","2019","STATEN ISLAND","RAPE",25
"3626","2019","STATEN ISLAND","ROBBERY",157
